point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
2,16,0,0,MLPClassifier,4000,8,1.2937193794999824,0.052136920499967876,0.5700000000000001,0.02250000000000002
2,16,0,1,MLPClassifier,4000,8,1.2837370514999997,0.13514392850000823,0.565,0.024999999999999967
3,16,1,0,MLPClassifier,4000,8,1.3799556130000223,0.0009643819999587411,0.62625,0.010000000000000009
3,16,1,1,MLPClassifier,4000,8,1.386465072500007,0.11938048150008629,0.5525,0.0012500000000000289
4,16,1,0,MLPClassifier,4000,8,1.2167857954999908,0.010354480500013752,0.535,0.0012499999999999734
4,16,1,1,MLPClassifier,4000,8,1.2332661865000158,0.001721344499985622,0.5293750000000002,0.0018750000000000155
0,8,1,0,MLPClassifier,4000,8,1.3151186505000556,0.1111819374999845,0.5331250000000001,0.00687500000000002
0,8,1,1,MLPClassifier,4000,8,1.4519522230000077,0.003781809000006464,0.5325000000000001,0.003750000000000031
1,8,1,0,MLPClassifier,4000,8,1.4224820444999864,0.06365363749997188,0.546875,0.004374999999999962
1,8,1,1,MLPClassifier,4000,8,1.4525602154999593,0.08895606249997623,0.58,0.04874999999999996
2,8,1,0,MLPClassifier,4000,8,1.37695389349999,0.02758897050001896,0.534375,0.0006249999999999867
2,8,1,1,MLPClassifier,4000,8,1.3659424740000146,0.03244005999996946,0.5387500000000001,0.0012499999999999734
3,8,0,0,MLPClassifier,4000,8,1.4556122219999839,0.030099474999985887,0.53,0.0
3,8,0,1,MLPClassifier,4000,8,1.2578595855000185,0.07178429149995735,0.535625,0.005624999999999991
4,8,0,0,MLPClassifier,4000,8,1.27705808699998,0.06798289000001434,0.524375,0.004375000000000018
4,8,0,1,MLPClassifier,4000,8,1.3313665649999895,0.08671342600001031,0.5706250000000002,0.03937499999999999
0,64,1,0,MLPClassifier,4000,16,1.496368504500017,0.0949356985000327,0.33375,0.010000000000000009
0,64,1,1,MLPClassifier,4000,16,1.5842281915000171,0.09998270049999292,0.3515625,0.007812499999999972
1,64,0,0,MLPClassifier,4000,16,1.6926331969999935,0.07023699899996927,0.35281250000000003,0.002812500000000051
1,64,0,1,MLPClassifier,4000,16,1.5574318649999441,0.011251330000018323,0.34687500000000004,0.0037499999999999756
2,64,0,0,MLPClassifier,4000,16,1.5374203149999994,0.0638085559999717,0.34468750000000004,0.010312500000000002
2,64,0,1,MLPClassifier,4000,16,1.5100680994999904,0.10557461250004507,0.3528125,0.0028125000000000233
3,64,1,0,MLPClassifier,4000,16,1.434757315999982,0.11080675100001369,0.35250000000000004,0.0012500000000000289
3,64,1,1,MLPClassifier,4000,16,1.6108804385000373,0.06355990450000948,0.34875000000000006,0.014374999999999971
4,64,1,0,MLPClassifier,4000,16,1.5003041760000542,0.08630993899998884,0.36406249999999996,0.007812499999999972
4,64,1,1,MLPClassifier,4000,16,1.682119780500036,0.08576002749999367,0.3571875,0.0003125000000000211
0,4,0,0,MLPClassifier,4000,16,1.3093670600000247,0.004278665000003956,0.3243750000000001,0.0031250000000000167
0,4,0,1,MLPClassifier,4000,16,1.2003851679999546,0.05337462700003248,0.32875,0.007499999999999979
